buildingCode,building,day,time,people
NH,Nebraska Hall W131,M,16:00,83
NH,Nebraska Hall W131,M,16:15,83
NH,Nebraska Hall W131,M,16:30,83
NH,Nebraska Hall W131,M,16:45,13
NH,Nebraska Hall W131,M,17:00,13
NH,Nebraska Hall W131,M,17:30,11
NH,Nebraska Hall W131,M,17:45,11
NH,Nebraska Hall W131,M,18:00,11
NH,Nebraska Hall W131,M,18:15,11
NH,Nebraska Hall W131,M,18:30,11
NH,Nebraska Hall W131,T,09:30,76
NH,Nebraska Hall W131,T,09:45,76
NH,Nebraska Hall W131,T,10:00,76
NH,Nebraska Hall W131,T,10:15,76
NH,Nebraska Hall W131,T,10:30,76
NH,Nebraska Hall W131,T,11:00,132
NH,Nebraska Hall W131,T,11:15,132
NH,Nebraska Hall W131,T,11:30,132
NH,Nebraska Hall W131,T,11:45,132
NH,Nebraska Hall W131,T,12:00,132
NH,Nebraska Hall W131,T,12:30,108
NH,Nebraska Hall W131,T,12:45,108
NH,Nebraska Hall W131,T,13:00,131
NH,Nebraska Hall W131,T,13:15,131
NH,Nebraska Hall W131,T,13:30,131
NH,Nebraska Hall W131,T,13:45,23
NH,Nebraska Hall W131,T,14:00,68
NH,Nebraska Hall W131,T,14:15,45
NH,Nebraska Hall W131,T,14:30,45
NH,Nebraska Hall W131,T,14:45,45
NH,Nebraska Hall W131,T,15:00,45
NH,Nebraska Hall W131,T,15:30,109
NH,Nebraska Hall W131,T,15:45,109
NH,Nebraska Hall W131,T,16:00,109
NH,Nebraska Hall W131,T,16:15,109
NH,Nebraska Hall W131,T,16:30,109
NH,Nebraska Hall W131,T,16:45,18
NH,Nebraska Hall W131,T,17:00,13
NH,Nebraska Hall W131,T,17:15,13
NH,Nebraska Hall W131,T,17:30,38
NH,Nebraska Hall W131,T,17:45,38
NH,Nebraska Hall W131,T,18:00,38
NH,Nebraska Hall W131,T,18:15,38
NH,Nebraska Hall W131,T,18:30,25
NH,Nebraska Hall W131,W,09:00,26
NH,Nebraska Hall W131,W,09:15,26
NH,Nebraska Hall W131,W,09:30,42
NH,Nebraska Hall W131,W,09:45,42
NH,Nebraska Hall W131,W,10:00,42
NH,Nebraska Hall W131,W,10:15,16
NH,Nebraska Hall W131,W,10:30,32
NH,Nebraska Hall W131,W,10:45,16
NH,Nebraska Hall W131,W,11:00,94
NH,Nebraska Hall W131,W,11:15,94
NH,Nebraska Hall W131,W,11:30,118
NH,Nebraska Hall W131,W,11:45,118
NH,Nebraska Hall W131,W,12:00,118
NH,Nebraska Hall W131,W,12:15,40
NH,Nebraska Hall W131,W,12:30,80
NH,Nebraska Hall W131,W,12:45,40
NH,Nebraska Hall W131,W,13:00,49
NH,Nebraska Hall W131,W,13:15,49
NH,Nebraska Hall W131,W,13:30,66
NH,Nebraska Hall W131,W,13:45,39
NH,Nebraska Hall W131,W,14:00,88
NH,Nebraska Hall W131,W,14:15,88
NH,Nebraska Hall W131,W,14:30,88
NH,Nebraska Hall W131,W,14:45,58
NH,Nebraska Hall W131,W,15:00,49
NH,Nebraska Hall W131,W,15:15,5
NH,Nebraska Hall W131,W,15:30,75
NH,Nebraska Hall W131,W,15:45,75
NH,Nebraska Hall W131,W,16:00,88
NH,Nebraska Hall W131,W,16:15,88
NH,Nebraska Hall W131,W,16:30,88
NH,Nebraska Hall W131,W,16:45,13
NH,Nebraska Hall W131,W,17:00,62
NH,Nebraska Hall W131,W,17:15,49
NH,Nebraska Hall W131,W,17:30,60
NH,Nebraska Hall W131,W,17:45,60
NH,Nebraska Hall W131,W,18:00,28
NH,Nebraska Hall W131,W,18:15,28
NH,Nebraska Hall W131,W,18:30,11
NH,Nebraska Hall W131,R,09:30,76
NH,Nebraska Hall W131,R,09:45,76
NH,Nebraska Hall W131,R,10:00,76
NH,Nebraska Hall W131,R,10:15,76
NH,Nebraska Hall W131,R,10:30,76
NH,Nebraska Hall W131,R,11:00,108
NH,Nebraska Hall W131,R,11:15,108
NH,Nebraska Hall W131,R,11:30,110
NH,Nebraska Hall W131,R,11:45,110
NH,Nebraska Hall W131,R,12:00,112
NH,Nebraska Hall W131,R,12:15,4
NH,Nebraska Hall W131,R,12:30,127
NH,Nebraska Hall W131,R,12:45,127
NH,Nebraska Hall W131,R,13:00,148
NH,Nebraska Hall W131,R,13:15,148
NH,Nebraska Hall W131,R,13:30,154
NH,Nebraska Hall W131,R,13:45,29
NH,Nebraska Hall W131,R,14:00,93
NH,Nebraska Hall W131,R,14:15,70
NH,Nebraska Hall W131,R,14:30,70
NH,Nebraska Hall W131,R,14:45,70
NH,Nebraska Hall W131,R,15:00,70
NH,Nebraska Hall W131,R,15:15,6
NH,Nebraska Hall W131,R,15:30,98
NH,Nebraska Hall W131,R,15:45,98
NH,Nebraska Hall W131,R,16:00,98
NH,Nebraska Hall W131,R,16:15,98
NH,Nebraska Hall W131,R,16:30,98
NH,Nebraska Hall W131,R,16:45,7
NH,Nebraska Hall W131,R,17:00,39
NH,Nebraska Hall W131,R,17:15,39
NH,Nebraska Hall W131,R,17:30,57
NH,Nebraska Hall W131,R,17:45,57
NH,Nebraska Hall W131,R,18:00,25
NH,Nebraska Hall W131,R,18:15,25
NH,Nebraska Hall W131,R,18:30,25
NH,Nebraska Hall W131,F,10:00,13
NH,Nebraska Hall W131,F,10:15,13
NH,Nebraska Hall W131,F,10:30,29
NH,Nebraska Hall W131,F,10:45,29
NH,Nebraska Hall W131,F,11:00,29
NH,Nebraska Hall W131,F,11:15,29
NH,Nebraska Hall W131,F,11:30,13
NH,Nebraska Hall W131,F,11:45,13
NH,Nebraska Hall W131,F,12:00,13
NH,Nebraska Hall W131,F,12:15,13
NH,Nebraska Hall W131,F,12:30,26
NH,Nebraska Hall W131,F,12:45,13
NH,Nebraska Hall W131,F,13:00,13
NH,Nebraska Hall W131,F,13:15,13
NH,Nebraska Hall W131,F,14:30,28
NH,Nebraska Hall W131,F,14:45,28
NH,Nebraska Hall W131,F,15:00,28
NH,Nebraska Hall W131,F,15:15,28
NH,Nebraska Hall W131,F,15:30,28
NH,Nebraska Hall W131,F,15:45,28
NH,Nebraska Hall W131,F,16:00,28
NH,Nebraska Hall W131,F,16:15,28
LLS,Love Library 102,M,09:30,180
LLS,Love Library 102,M,09:45,180
LLS,Love Library 102,M,10:00,180
LLS,Love Library 102,M,10:15,180
LLS,Love Library 102,M,10:30,208
LLS,Love Library 102,M,10:45,208
LLS,Love Library 102,M,11:00,208
LLS,Love Library 102,M,11:15,208
LLS,Love Library 102,M,11:30,97
LLS,Love Library 102,M,11:45,97
LLS,Love Library 102,M,12:00,97
LLS,Love Library 102,M,12:15,97
LLS,Love Library 102,M,12:30,184
LLS,Love Library 102,M,12:45,184
LLS,Love Library 102,M,13:00,184
LLS,Love Library 102,M,13:15,184
LLS,Love Library 102,T,09:30,104
LLS,Love Library 102,T,09:45,104
LLS,Love Library 102,T,10:00,104
LLS,Love Library 102,T,10:15,104
LLS,Love Library 102,T,11:00,240
LLS,Love Library 102,T,11:15,240
LLS,Love Library 102,T,11:30,240
LLS,Love Library 102,T,11:45,240
LLS,Love Library 102,T,12:00,240
LLS,Love Library 102,T,12:30,1376
LLS,Love Library 102,T,12:45,1376
LLS,Love Library 102,T,13:00,1376
LLS,Love Library 102,T,13:15,1376
LLS,Love Library 102,T,13:30,1376
LLS,Love Library 102,T,14:00,170
LLS,Love Library 102,T,14:15,170
LLS,Love Library 102,T,14:30,170
LLS,Love Library 102,T,14:45,170
LLS,Love Library 102,T,15:00,170
LLS,Love Library 102,W,09:30,180
LLS,Love Library 102,W,09:45,180
LLS,Love Library 102,W,10:00,180
LLS,Love Library 102,W,10:15,180
LLS,Love Library 102,W,10:30,208
LLS,Love Library 102,W,10:45,208
LLS,Love Library 102,W,11:00,208
LLS,Love Library 102,W,11:15,208
LLS,Love Library 102,W,11:30,97
LLS,Love Library 102,W,11:45,97
LLS,Love Library 102,W,12:00,97
LLS,Love Library 102,W,12:15,97
LLS,Love Library 102,W,12:30,184
LLS,Love Library 102,W,12:45,184
LLS,Love Library 102,W,13:00,184
LLS,Love Library 102,W,13:15,184
LLS,Love Library 102,R,09:30,104
LLS,Love Library 102,R,09:45,104
LLS,Love Library 102,R,10:00,104
LLS,Love Library 102,R,10:15,104
LLS,Love Library 102,R,11:00,240
LLS,Love Library 102,R,11:15,240
LLS,Love Library 102,R,11:30,240
LLS,Love Library 102,R,11:45,240
LLS,Love Library 102,R,12:00,240
LLS,Love Library 102,R,12:30,1376
LLS,Love Library 102,R,12:45,1376
LLS,Love Library 102,R,13:00,1376
LLS,Love Library 102,R,13:15,1376
LLS,Love Library 102,R,13:30,1376
LLS,Love Library 102,R,14:00,170
LLS,Love Library 102,R,14:15,170
LLS,Love Library 102,R,14:30,170
LLS,Love Library 102,R,14:45,170
LLS,Love Library 102,R,15:00,170
LLS,Love Library 102,F,09:30,180
LLS,Love Library 102,F,09:45,180
LLS,Love Library 102,F,10:00,180
LLS,Love Library 102,F,10:15,180
LLS,Love Library 102,F,10:30,208
LLS,Love Library 102,F,10:45,208
LLS,Love Library 102,F,11:00,208
LLS,Love Library 102,F,11:15,208
OLDH,Oldfather Hall 207,M,09:30,107
OLDH,Oldfather Hall 207,M,09:45,107
OLDH,Oldfather Hall 207,M,10:00,107
OLDH,Oldfather Hall 207,M,10:15,107
OLDH,Oldfather Hall 207,M,10:30,101
OLDH,Oldfather Hall 207,M,10:45,101
OLDH,Oldfather Hall 207,M,11:00,101
OLDH,Oldfather Hall 207,M,11:15,101
OLDH,Oldfather Hall 207,M,11:30,162
OLDH,Oldfather Hall 207,M,11:45,145
OLDH,Oldfather Hall 207,M,12:00,145
OLDH,Oldfather Hall 207,M,12:15,145
OLDH,Oldfather Hall 207,M,12:30,144
OLDH,Oldfather Hall 207,M,12:45,144
OLDH,Oldfather Hall 207,M,13:00,144
OLDH,Oldfather Hall 207,M,13:15,125
OLDH,Oldfather Hall 207,M,13:30,113
OLDH,Oldfather Hall 207,M,13:45,113
OLDH,Oldfather Hall 207,M,14:00,113
OLDH,Oldfather Hall 207,M,14:15,113
OLDH,Oldfather Hall 207,M,14:30,174
OLDH,Oldfather Hall 207,M,14:45,174
OLDH,Oldfather Hall 207,M,15:00,174
OLDH,Oldfather Hall 207,M,15:15,174
OLDH,Oldfather Hall 207,M,15:30,55
OLDH,Oldfather Hall 207,M,15:45,55
OLDH,Oldfather Hall 207,M,16:00,55
OLDH,Oldfather Hall 207,M,16:15,55
OLDH,Oldfather Hall 207,M,16:30,24
OLDH,Oldfather Hall 207,M,16:45,14
OLDH,Oldfather Hall 207,M,17:00,10
OLDH,Oldfather Hall 207,M,17:15,10
OLDH,Oldfather Hall 207,M,17:30,10
OLDH,Oldfather Hall 207,M,17:45,10
OLDH,Oldfather Hall 207,M,18:00,19
OLDH,Oldfather Hall 207,M,18:15,19
OLDH,Oldfather Hall 207,M,18:30,19
OLDH,Oldfather Hall 207,M,18:45,19
OLDH,Oldfather Hall 207,M,19:00,19
OLDH,Oldfather Hall 207,M,19:15,19
OLDH,Oldfather Hall 207,T,09:30,170
OLDH,Oldfather Hall 207,T,09:45,170
OLDH,Oldfather Hall 207,T,10:00,170
OLDH,Oldfather Hall 207,T,10:15,170
OLDH,Oldfather Hall 207,T,10:30,146
OLDH,Oldfather Hall 207,T,11:00,136
OLDH,Oldfather Hall 207,T,11:15,136
OLDH,Oldfather Hall 207,T,11:30,145
OLDH,Oldfather Hall 207,T,11:45,145
OLDH,Oldfather Hall 207,T,12:00,145
OLDH,Oldfather Hall 207,T,12:15,9
OLDH,Oldfather Hall 207,T,12:30,176
OLDH,Oldfather Hall 207,T,12:45,176
OLDH,Oldfather Hall 207,T,13:00,176
OLDH,Oldfather Hall 207,T,13:15,176
OLDH,Oldfather Hall 207,T,13:30,110
OLDH,Oldfather Hall 207,T,13:45,11
OLDH,Oldfather Hall 207,T,14:00,206
OLDH,Oldfather Hall 207,T,14:15,206
OLDH,Oldfather Hall 207,T,14:30,216
OLDH,Oldfather Hall 207,T,14:45,216
OLDH,Oldfather Hall 207,T,15:00,216
OLDH,Oldfather Hall 207,T,15:15,21
OLDH,Oldfather Hall 207,T,15:30,21
OLDH,Oldfather Hall 207,T,15:45,11
OLDH,Oldfather Hall 207,T,16:00,17
OLDH,Oldfather Hall 207,T,16:15,17
OLDH,Oldfather Hall 207,T,16:30,6
OLDH,Oldfather Hall 207,T,16:45,6
OLDH,Oldfather Hall 207,T,17:00,25
OLDH,Oldfather Hall 207,T,17:15,25
OLDH,Oldfather Hall 207,T,17:30,25
OLDH,Oldfather Hall 207,T,17:45,25
OLDH,Oldfather Hall 207,T,18:00,34
OLDH,Oldfather Hall 207,T,18:15,34
OLDH,Oldfather Hall 207,T,18:30,28
OLDH,Oldfather Hall 207,T,18:45,9
OLDH,Oldfather Hall 207,T,19:00,9
OLDH,Oldfather Hall 207,T,19:15,9
OLDH,Oldfather Hall 207,W,08:00,12
OLDH,Oldfather Hall 207,W,08:15,12
OLDH,Oldfather Hall 207,W,08:30,12
OLDH,Oldfather Hall 207,W,08:45,12
OLDH,Oldfather Hall 207,W,09:00,12
OLDH,Oldfather Hall 207,W,09:15,12
OLDH,Oldfather Hall 207,W,09:30,119
OLDH,Oldfather Hall 207,W,09:45,107
OLDH,Oldfather Hall 207,W,10:00,107
OLDH,Oldfather Hall 207,W,10:15,107
OLDH,Oldfather Hall 207,W,10:30,120
OLDH,Oldfather Hall 207,W,10:45,120
OLDH,Oldfather Hall 207,W,11:00,120
OLDH,Oldfather Hall 207,W,11:15,120
OLDH,Oldfather Hall 207,W,11:30,162
OLDH,Oldfather Hall 207,W,11:45,145
OLDH,Oldfather Hall 207,W,12:00,145
OLDH,Oldfather Hall 207,W,12:15,126
OLDH,Oldfather Hall 207,W,12:30,125
OLDH,Oldfather Hall 207,W,12:45,125
OLDH,Oldfather Hall 207,W,13:00,125
OLDH,Oldfather Hall 207,W,13:15,125
OLDH,Oldfather Hall 207,W,13:30,110
OLDH,Oldfather Hall 207,W,13:45,110
OLDH,Oldfather Hall 207,W,14:00,120
OLDH,Oldfather Hall 207,W,14:15,120
OLDH,Oldfather Hall 207,W,14:30,172
OLDH,Oldfather Hall 207,W,14:45,172
OLDH,Oldfather Hall 207,W,15:00,172
OLDH,Oldfather Hall 207,W,15:15,154
OLDH,Oldfather Hall 207,W,15:30,35
OLDH,Oldfather Hall 207,W,15:45,35
OLDH,Oldfather Hall 207,W,16:00,35
OLDH,Oldfather Hall 207,W,16:15,35
OLDH,Oldfather Hall 207,W,16:30,25
OLDH,Oldfather Hall 207,W,16:45,25
OLDH,Oldfather Hall 207,W,17:00,10
OLDH,Oldfather Hall 207,W,17:15,10
OLDH,Oldfather Hall 207,W,17:30,10
OLDH,Oldfather Hall 207,W,17:45,10
OLDH,Oldfather Hall 207,W,18:00,10
OLDH,Oldfather Hall 207,W,18:15,10
OLDH,Oldfather Hall 207,W,18:30,10
OLDH,Oldfather Hall 207,W,18:45,10
OLDH,Oldfather Hall 207,W,19:00,10
OLDH,Oldfather Hall 207,W,19:15,10
OLDH,Oldfather Hall 207,R,09:30,170
OLDH,Oldfather Hall 207,R,09:45,170
OLDH,Oldfather Hall 207,R,10:00,170
OLDH,Oldfather Hall 207,R,10:15,170
OLDH,Oldfather Hall 207,R,10:30,146
OLDH,Oldfather Hall 207,R,11:00,157
OLDH,Oldfather Hall 207,R,11:15,157
OLDH,Oldfather Hall 207,R,11:30,179
OLDH,Oldfather Hall 207,R,11:45,179
OLDH,Oldfather Hall 207,R,12:00,158
OLDH,Oldfather Hall 207,R,12:15,22
OLDH,Oldfather Hall 207,R,12:30,190
OLDH,Oldfather Hall 207,R,12:45,190
OLDH,Oldfather Hall 207,R,13:00,190
OLDH,Oldfather Hall 207,R,13:15,190
OLDH,Oldfather Hall 207,R,13:30,115
OLDH,Oldfather Hall 207,R,14:00,194
OLDH,Oldfather Hall 207,R,14:15,194
OLDH,Oldfather Hall 207,R,14:30,220
OLDH,Oldfather Hall 207,R,14:45,220
OLDH,Oldfather Hall 207,R,15:00,220
OLDH,Oldfather Hall 207,R,15:15,26
OLDH,Oldfather Hall 207,R,15:30,23
OLDH,Oldfather Hall 207,R,15:45,13
OLDH,Oldfather Hall 207,R,16:00,21
OLDH,Oldfather Hall 207,R,16:15,21
OLDH,Oldfather Hall 207,R,16:30,21
OLDH,Oldfather Hall 207,R,16:45,21
OLDH,Oldfather Hall 207,R,17:00,21
OLDH,Oldfather Hall 207,R,17:15,21
OLDH,Oldfather Hall 207,R,17:30,8
OLDH,Oldfather Hall 207,R,17:45,8
OLDH,Oldfather Hall 207,R,18:00,17
OLDH,Oldfather Hall 207,R,18:15,17
OLDH,Oldfather Hall 207,R,18:30,9
OLDH,Oldfather Hall 207,R,18:45,9
OLDH,Oldfather Hall 207,R,19:00,9
OLDH,Oldfather Hall 207,R,19:15,9
OLDH,Oldfather Hall 207,F,09:30,156
OLDH,Oldfather Hall 207,F,09:45,156
OLDH,Oldfather Hall 207,F,10:00,156
OLDH,Oldfather Hall 207,F,10:15,156
OLDH,Oldfather Hall 207,F,10:30,155
OLDH,Oldfather Hall 207,F,10:45,155
OLDH,Oldfather Hall 207,F,11:00,155
OLDH,Oldfather Hall 207,F,11:15,155
OLDH,Oldfather Hall 207,F,11:30,190
OLDH,Oldfather Hall 207,F,11:45,190
OLDH,Oldfather Hall 207,F,12:00,190
OLDH,Oldfather Hall 207,F,12:15,190
OLDH,Oldfather Hall 207,F,12:30,146
OLDH,Oldfather Hall 207,F,12:45,146
OLDH,Oldfather Hall 207,F,13:00,146
OLDH,Oldfather Hall 207,F,13:15,146
OLDH,Oldfather Hall 207,F,13:30,82
OLDH,Oldfather Hall 207,F,13:45,82
OLDH,Oldfather Hall 207,F,14:00,82
OLDH,Oldfather Hall 207,F,14:15,82
OLDH,Oldfather Hall 207,F,14:30,119
OLDH,Oldfather Hall 207,F,14:45,119
OLDH,Oldfather Hall 207,F,15:00,119
OLDH,Oldfather Hall 207,F,15:15,119
HENZ,Henzlik Hall 35,M,09:30,444
HENZ,Henzlik Hall 35,M,09:45,444
HENZ,Henzlik Hall 35,M,10:00,444
HENZ,Henzlik Hall 35,M,10:15,444
HENZ,Henzlik Hall 35,M,10:30,448
HENZ,Henzlik Hall 35,M,10:45,370
HENZ,Henzlik Hall 35,M,11:00,405
HENZ,Henzlik Hall 35,M,11:15,405
HENZ,Henzlik Hall 35,M,11:30,393
HENZ,Henzlik Hall 35,M,11:45,393
HENZ,Henzlik Hall 35,M,12:00,393
HENZ,Henzlik Hall 35,M,12:15,358
HENZ,Henzlik Hall 35,M,12:30,290
HENZ,Henzlik Hall 35,M,12:45,290
HENZ,Henzlik Hall 35,M,13:00,300
HENZ,Henzlik Hall 35,M,13:15,300
HENZ,Henzlik Hall 35,M,13:30,331
HENZ,Henzlik Hall 35,M,13:45,331
HENZ,Henzlik Hall 35,M,14:00,331
HENZ,Henzlik Hall 35,M,14:15,331
HENZ,Henzlik Hall 35,M,14:30,233
HENZ,Henzlik Hall 35,M,14:45,233
HENZ,Henzlik Hall 35,M,15:00,233
HENZ,Henzlik Hall 35,M,15:15,233
HENZ,Henzlik Hall 35,M,15:30,155
HENZ,Henzlik Hall 35,M,15:45,155
HENZ,Henzlik Hall 35,M,16:00,145
HENZ,Henzlik Hall 35,M,16:15,145
HENZ,Henzlik Hall 35,T,09:00,8
HENZ,Henzlik Hall 35,T,09:15,8
HENZ,Henzlik Hall 35,T,09:30,48
HENZ,Henzlik Hall 35,T,09:45,48
HENZ,Henzlik Hall 35,T,10:00,48
HENZ,Henzlik Hall 35,T,10:15,48
HENZ,Henzlik Hall 35,T,10:30,48
HENZ,Henzlik Hall 35,T,10:45,8
HENZ,Henzlik Hall 35,T,11:00,318
HENZ,Henzlik Hall 35,T,11:15,318
HENZ,Henzlik Hall 35,T,11:30,342
HENZ,Henzlik Hall 35,T,11:45,334
HENZ,Henzlik Hall 35,T,12:00,334
HENZ,Henzlik Hall 35,T,12:15,24
HENZ,Henzlik Hall 35,T,12:30,279
HENZ,Henzlik Hall 35,T,12:45,279
HENZ,Henzlik Hall 35,T,13:00,285
HENZ,Henzlik Hall 35,T,13:15,285
HENZ,Henzlik Hall 35,T,13:30,295
HENZ,Henzlik Hall 35,T,13:45,16
HENZ,Henzlik Hall 35,T,14:00,256
HENZ,Henzlik Hall 35,T,14:15,256
HENZ,Henzlik Hall 35,T,14:30,256
HENZ,Henzlik Hall 35,T,14:45,256
HENZ,Henzlik Hall 35,T,15:00,256
HENZ,Henzlik Hall 35,T,15:15,16
HENZ,Henzlik Hall 35,T,15:30,16
HENZ,Henzlik Hall 35,T,15:45,16
HENZ,Henzlik Hall 35,T,16:00,17
HENZ,Henzlik Hall 35,T,16:15,17
HENZ,Henzlik Hall 35,T,16:30,31
HENZ,Henzlik Hall 35,T,16:45,31
HENZ,Henzlik Hall 35,T,17:00,31
HENZ,Henzlik Hall 35,T,17:15,31
HENZ,Henzlik Hall 35,T,17:30,31
HENZ,Henzlik Hall 35,T,17:45,31
HENZ,Henzlik Hall 35,T,18:00,31
HENZ,Henzlik Hall 35,T,18:15,31
HENZ,Henzlik Hall 35,T,18:30,31
HENZ,Henzlik Hall 35,T,18:45,31
HENZ,Henzlik Hall 35,T,19:00,24
HENZ,Henzlik Hall 35,T,19:15,24
HENZ,Henzlik Hall 35,W,09:30,444
HENZ,Henzlik Hall 35,W,09:45,444
HENZ,Henzlik Hall 35,W,10:00,444
HENZ,Henzlik Hall 35,W,10:15,444
HENZ,Henzlik Hall 35,W,10:30,448
HENZ,Henzlik Hall 35,W,10:45,370
HENZ,Henzlik Hall 35,W,11:00,405
HENZ,Henzlik Hall 35,W,11:15,405
HENZ,Henzlik Hall 35,W,11:30,393
HENZ,Henzlik Hall 35,W,11:45,393
HENZ,Henzlik Hall 35,W,12:00,393
HENZ,Henzlik Hall 35,W,12:15,358
HENZ,Henzlik Hall 35,W,12:30,252
HENZ,Henzlik Hall 35,W,12:45,252
HENZ,Henzlik Hall 35,W,13:00,252
HENZ,Henzlik Hall 35,W,13:15,252
HENZ,Henzlik Hall 35,W,13:30,283
HENZ,Henzlik Hall 35,W,13:45,283
HENZ,Henzlik Hall 35,W,14:00,283
HENZ,Henzlik Hall 35,W,14:15,283
HENZ,Henzlik Hall 35,W,14:30,185
HENZ,Henzlik Hall 35,W,14:45,185
HENZ,Henzlik Hall 35,W,15:00,185
HENZ,Henzlik Hall 35,W,15:15,185
HENZ,Henzlik Hall 35,W,15:30,145
HENZ,Henzlik Hall 35,W,15:45,145
HENZ,Henzlik Hall 35,W,16:00,153
HENZ,Henzlik Hall 35,W,16:15,153
HENZ,Henzlik Hall 35,W,16:30,8
HENZ,Henzlik Hall 35,W,16:45,8
HENZ,Henzlik Hall 35,W,17:00,14
HENZ,Henzlik Hall 35,W,17:15,14
HENZ,Henzlik Hall 35,W,17:30,14
HENZ,Henzlik Hall 35,W,17:45,14
HENZ,Henzlik Hall 35,W,18:00,14
HENZ,Henzlik Hall 35,W,18:15,14
HENZ,Henzlik Hall 35,W,18:30,14
HENZ,Henzlik Hall 35,W,18:45,14
HENZ,Henzlik Hall 35,W,19:00,6
HENZ,Henzlik Hall 35,W,19:15,6
HENZ,Henzlik Hall 35,W,19:30,6
HENZ,Henzlik Hall 35,W,19:45,6
HENZ,Henzlik Hall 35,R,09:00,9
HENZ,Henzlik Hall 35,R,09:15,9
HENZ,Henzlik Hall 35,R,09:30,63
HENZ,Henzlik Hall 35,R,09:45,63
HENZ,Henzlik Hall 35,R,10:00,63
HENZ,Henzlik Hall 35,R,10:15,63
HENZ,Henzlik Hall 35,R,10:30,83
HENZ,Henzlik Hall 35,R,10:45,29
HENZ,Henzlik Hall 35,R,11:00,339
HENZ,Henzlik Hall 35,R,11:15,339
HENZ,Henzlik Hall 35,R,11:30,343
HENZ,Henzlik Hall 35,R,11:45,334
HENZ,Henzlik Hall 35,R,12:00,334
HENZ,Henzlik Hall 35,R,12:15,24
HENZ,Henzlik Hall 35,R,12:30,306
HENZ,Henzlik Hall 35,R,12:45,306
HENZ,Henzlik Hall 35,R,13:00,306
HENZ,Henzlik Hall 35,R,13:15,306
HENZ,Henzlik Hall 35,R,13:30,306
HENZ,Henzlik Hall 35,R,13:45,10
HENZ,Henzlik Hall 35,R,14:00,236
HENZ,Henzlik Hall 35,R,14:15,236
HENZ,Henzlik Hall 35,R,14:30,236
HENZ,Henzlik Hall 35,R,14:45,236
HENZ,Henzlik Hall 35,R,15:00,236
HENZ,Henzlik Hall 35,R,15:15,10
HENZ,Henzlik Hall 35,R,16:30,7
HENZ,Henzlik Hall 35,R,16:45,7
HENZ,Henzlik Hall 35,R,17:00,7
HENZ,Henzlik Hall 35,R,17:15,7
HENZ,Henzlik Hall 35,R,17:30,7
HENZ,Henzlik Hall 35,R,17:45,7
HENZ,Henzlik Hall 35,R,18:00,7
HENZ,Henzlik Hall 35,R,18:15,7
HENZ,Henzlik Hall 35,R,18:30,7
HENZ,Henzlik Hall 35,R,18:45,7
HENZ,Henzlik Hall 35,R,19:00,7
HENZ,Henzlik Hall 35,R,19:15,7
HENZ,Henzlik Hall 35,F,09:30,426
HENZ,Henzlik Hall 35,F,09:45,426
HENZ,Henzlik Hall 35,F,10:00,426
HENZ,Henzlik Hall 35,F,10:15,426
HENZ,Henzlik Hall 35,F,10:30,468
HENZ,Henzlik Hall 35,F,10:45,468
HENZ,Henzlik Hall 35,F,11:00,468
HENZ,Henzlik Hall 35,F,11:15,468
HENZ,Henzlik Hall 35,F,11:30,442
HENZ,Henzlik Hall 35,F,11:45,442
HENZ,Henzlik Hall 35,F,12:00,442
HENZ,Henzlik Hall 35,F,12:15,442
HENZ,Henzlik Hall 35,F,12:30,286
HENZ,Henzlik Hall 35,F,12:45,286
HENZ,Henzlik Hall 35,F,13:00,286
HENZ,Henzlik Hall 35,F,13:15,286
HENZ,Henzlik Hall 35,F,13:30,212
HENZ,Henzlik Hall 35,F,13:45,212
HENZ,Henzlik Hall 35,F,14:00,212
HENZ,Henzlik Hall 35,F,14:15,212
HENZ,Henzlik Hall 35,F,14:30,185
HENZ,Henzlik Hall 35,F,14:45,185
HENZ,Henzlik Hall 35,F,15:00,185
HENZ,Henzlik Hall 35,F,15:15,185
HENZ,Henzlik Hall 35,F,15:30,145
HENZ,Henzlik Hall 35,F,15:45,145
HENZ,Henzlik Hall 35,F,16:00,145
HENZ,Henzlik Hall 35,F,16:15,145
CREC,Campus Rec Arranged,M,07:30,118
CREC,Campus Rec Arranged,M,07:45,118
CREC,Campus Rec Arranged,M,08:00,140
CREC,Campus Rec Arranged,M,08:15,140
CREC,Campus Rec Arranged,M,08:30,163
CREC,Campus Rec Arranged,M,08:45,163
CREC,Campus Rec Arranged,M,09:00,163
CREC,Campus Rec Arranged,M,09:15,23
CREC,Campus Rec Arranged,M,09:30,33
CREC,Campus Rec Arranged,M,09:45,33
CREC,Campus Rec Arranged,M,10:00,33
CREC,Campus Rec Arranged,M,10:15,33
CREC,Campus Rec Arranged,M,10:30,20
CREC,Campus Rec Arranged,M,10:45,20
CREC,Campus Rec Arranged,M,11:00,20
CREC,Campus Rec Arranged,M,11:15,20
CREC,Campus Rec Arranged,M,13:30,47
CREC,Campus Rec Arranged,M,13:45,47
CREC,Campus Rec Arranged,M,14:00,47
CREC,Campus Rec Arranged,M,14:15,47
CREC,Campus Rec Arranged,M,14:30,47
CREC,Campus Rec Arranged,M,17:30,18
CREC,Campus Rec Arranged,M,17:45,18
CREC,Campus Rec Arranged,M,18:00,27
CREC,Campus Rec Arranged,M,18:15,27
CREC,Campus Rec Arranged,M,18:30,27
CREC,Campus Rec Arranged,M,18:45,27
